,Date,User,Tweet
315,2021-08-02 21:35:58+00:00,NoticiaeGuerra,"A Criminalidade nos EUA está saindo de controle

Em julho, o número de homicídios em Washington, DC, ultrapassou as mortes por #covid19 em uma proporção de quase 3 para 1

Em Chicago, a criminalidade aumentou 15% também em julho

Qual a explicação para isso?

Via: @lordivan22"
316,2021-08-02 14:45:35+00:00,L2H2a,"NC @RepPatrickMchenry blocked #eviction moratorium extension. Cares nothing 4American citizens being evicted in a #pandemic.D.C. Office 2004 Rayburn HOB Washington, DC 20515/(202) 225-2576 Hickory District Office 1990 Main Avenue SE PO Box 1830 Hickory, NC 28603"
317,2021-08-01 13:34:50+00:00,EmileZo37838636,"@erwan9131 C 1 essai vaccinal basé sur le virus 🦠 #Covid19 de l année dernière 
On sait très bien que ce virus a déjà muté plusieurs fois dc pourquoi 7 empressement cette #DictatureSanitaire ?!
Ils mentent et continueront de le  faire car le but ce n est pas le #covid #grippe c autre chose"
318,2021-08-01 07:07:46+00:00,TWMCLtd,"But in #USA it's not just southern 'red' states suffering. #NewYork has just posted its highest daily total in nearly 3 months.

33 states and #DC have not yet updated Saturday's #Covid19 totals, yet already the total cases has passed last week's number.
US deaths up 41% in 3 wks"
319,2021-08-01 00:41:25+00:00,BeltwayBlabber,"Will the #CDC issue Guidance for residents of New York, Chicago, DC &amp;  other #Democrat Run cities to wear Bullet Proof Vests??? 
In those cities, more people are victimes of random shootings than are dying from #COVID19"
320,2021-07-31 22:23:43+00:00,DC_claxton,"@MichaelPSenger @HousingFirstUK Absolutely love that term ""Faucian dystopia"" #COVID19 #COVID"
321,2021-07-30 18:45:17+00:00,70sMusicChick,"@LEAD_Coalition @tjbogart33 @UCLASemelFriend @psb_dc @Smilan317 @d1Vinman @Bvweir @MedicVet68 @KapeciaResists @AceBearstrom @RagsII @JtRuss21 @Wipapa5 @Jhogan552 @Suzyqfit4u @kyblueblood @StormMela It's like playing russian roulette.
People, do not gamble w/ #COVID19, your risk of losing everything is too high to take the chance."
322,2021-07-30 15:19:03+00:00,GohealthyLilly,Desde mañana en DC todos los humanos tienen que usar 😷 sobre 👃🏼 y 👄 en lugares públicos cerrados. #COVID19
323,2021-07-30 12:08:58+00:00,LNGeconomist,"More people have been murdered in the last four days in anti #2A #guncontrol capital DC than have died of #COVID19 in the last two weeks. But hey, masks you know. 🤷‍♂️"
324,2021-07-30 08:34:35+00:00,dc_morel,Je crois vraiment que @Sante_Gouv doit axer sa prochaine campagne de #vaccination sur la pédagogie
325,2021-07-29 22:09:38+00:00,EmileZo37838636,"@fcristian11 ✋🏻Jamais, pas avec cet ""ESSAIS"" vaccinal #Pfizer 🤑🤑🤑
Pourquoi faire ? 
Pr développer le #covid19 comme des milliers de personnes à travers le Monde?!
Dc maintenant dès k l'on a 1 rhume, 1 rhino-pharyngite c 1variant c cela?🙄
La grippe a disparu aussi com par hasard?🤨🤔🤫"
326,2021-07-29 21:29:39+00:00,joselevelasquez,"Riding an @Amtrak from NY to DC and the train is now broken. Almost 20 without AC in the middle of nowhere. 
The conductor said engineers are looking at the engine. 
There is a policy for airplanes but is there legislation that protects train passengers? 
#Regional85 #COVID19"
327,2021-07-29 17:54:29+00:00,nataliehockaday,BREAKING: The DC mask mandate returns. Mayor Muriel Bowser announced today that everyone above the age of two must wear masks indoors regardless of vaccination status. The mandate will be affective starting 7/31 at 5:00am. #Masks #COVID19 #DC #Health @WashInformer
328,2021-07-29 12:58:46+00:00,MMKavanagh,Got to meet up w/both @PeterASands &amp; @Winnie_Byanyima in DC this week. Deep insight on pandemics. #HIV=pandemic. #TB=pandemic #COVID19=pandemic. Does it only count if if mostly kills high-income? We need to talk about pandemic preparedness &amp; response joined up w human rights.
329,2021-07-28 22:31:58+00:00,NewsLiebs,The response @MarkedByCovid got this week was what they expected - politicians in DC don't understand the heartbreak and the needs of families impacted by #COVID19. And that extended to their White House meeting as well.
330,2021-07-28 07:34:34+00:00,PinkMoBack,@VictorSinclair3 Ce n’est pas nouveau que le DC  est dû au #COVID19 mais quand on est vacciné le DC est dû aux  co morbidités.
331,2021-07-26 23:20:05+00:00,myrabatchelder,Thank you to all the amazing people advocating in DC this week for #CovidLobbyDays! Thank you for speaking up for all of us struggling with #LongCovid and everyone who was affected by #Covid19 and lost loved ones!
332,2021-07-26 19:59:46+00:00,emilyhunter_dc,"Deutschland, Juli 2021.
Ein morbid adipöser Kanzleramtschef, seines Zeichens #COVID19 Risikopatient, will allen Bürgern die Grundrechte weiter einschränken/entziehen, die sich nicht ""freiwillig"" als Proband für die größte Impfstoffstudie der Geschichte melden.
Finde den Fehler."
333,2021-07-26 16:02:37+00:00,adrenergique,"Que l’on pourra attendre des services d’aval en soins non critiques ms je vs avoue qu’en sortant de cette dernière nuit, j’ai qqes craintes à ce sujet. Ce qui est certain c’est que, cette nuit encore, aucun des patients #COVID19 ➕ n’était #vacciné. Je continue dc à le crier 9/n"
334,2021-07-25 00:11:38+00:00,FriarDale,"Night Prayer:
Kyrie eleison, Christe eleison, Kyrie eleison.
(Lord, have mercy) ancient, 5th century

#Pray 4 #USA #HongKong #Ethiopia #Tigray #Cuba #Haiti #Nigeria #India #Australia #Japan #France #UK #DC #PuertoRico #Nicaragua  #COVID19 #homeless 
#Jesus #hope #help #love"
335,2021-07-22 01:37:28+00:00,JuanSaaa,"PEOPLE OF DC: I need a rapid #COVID19 test TOMORROW.

Where can I get one?"
336,2021-07-21 18:34:50+00:00,yachay_dc,"#Peru has the world's highest #COVID19 death rate per capita, tragically, it also has the highest number of children left without a parent or grandparent - 1 in every 100  @https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(21)01253-8/fulltext#.YPhkgbFDcm8.twitter 🧵"
337,2021-07-21 14:36:02+00:00,RoopaDhatt,"Is anyone else wondering what happened to hand sanitizers? 

In #DC , feels like overnight they have started to disappear from shops, stores, restaurants

It’s still a #pandemic &amp; a good #publichealth measure to offer a #handsanitizer , esp given the scarcity of public toilets."
338,2021-07-20 19:48:35+00:00,mtgreenee,"Can you imagine if GA Republicans avoided their sworn duty and came to Washington DC on a private plane without masks and then spread #COVID19? 

#TexasVariant"
339,2021-07-19 15:55:03+00:00,TheDaveWeinbaum,#DrSiegel claims that the #Vaccinated 1 out of 10k can still get #COVID19 How do you explain 5 out of about 30 getting #COVID19 on the Plane from #Texas to #DC? #Science ? How about #BS ?
340,2021-07-19 08:50:23+00:00,teccymru,"In March 2020 we rolled out the #NHSWales #VideoConsulting Service as part of @WelshGovernment's response to #COVID19.

A huge task that was achieved through collaboration with @DHCWales, @DC_Wales, @cwtchgwent, @DHEWales &amp; @lshubwales.

Here's how we did it 👇

#VCWales"
341,2021-07-19 02:16:09+00:00,JGilliam_SEAL,"Aaaaaand, two more Texas state Democrats who fled to DC have tested positive for #COVID19. 

🤷🏻‍♂️"
342,2021-07-19 00:51:41+00:00,JenniL_KVUE,"NEW: State Rep. #TreyMartinezFischer is one of the two House Democrats who tested positive for #covid19 today in DC. He released statement, “…I received a positive COVID-19 rapid antigen test result…I am fully vaccinated…I am quarantining until I test negative.” @TexasHDC"
343,2021-07-18 23:10:32+00:00,DLC_8706,"@Breaking911 What a time to be alive. Let freedom ring. Governments are finally starting to figure out we must learn to live with this, we cannot stay in hiding forever. #COVID19"
344,2021-07-18 22:07:35+00:00,Toughone6,"@mtgreenee @mattgaetz #MarjorieTaylorGreene &amp; accused sex trafficker @MattGaetz are the tyrants. Calling DC ""commies"" for trying to save lives from a #Covid19 pandemic is propaganda. Tyrants use propaganda to fool the masses."
345,2021-07-18 21:13:41+00:00,calatayud7,Pretty disappointed to learn that Texas Dems visiting DC and meeting with everybody and his brother are testing positive for #Covid19.  Vaccinations anyone?
346,2021-07-17 13:57:14+00:00,dc_morel,"@lepopulaire_fr Dites @lepopulaire_fr allez plutôt faire un reportage sur les queues dans les centres de #vaccination, plutôt que sur les opposants à tout et à rien, ça nous changera"
347,2021-07-16 18:47:04+00:00,ricknbc,Total number of unused/wasted #Covid19 doses in Virginia jumps nearly 150% in the last month. Va Dept of Health blames mainly on declining interest. @NBC4ITeam has more on wasted doses around the DC region ahead on NEWS4 at 5 &amp; 6.
348,2021-07-15 13:51:30+00:00,TOIDelhi,"#Delhi: DC Chowk Market in Sector-9 of Rohini shut till 19th July for violation of #COVID19 norms: SDM, Alipur. (ANI)"
349,2021-07-15 00:59:00+00:00,abouassi,"@PoPville, any idea where foreigners can get #COVID19 PCR test results in less than  60 hours in #DC?"
350,2021-07-14 17:11:55+00:00,ShriyaB_NYC,"Nervous but excited to start #freelance writing &amp; reporting full-time in NYC! Time flies - 3 years ago after graduating college I moved to DC to work on global #reprohealth, started writing on the side during #COVID19, and ultimately decided to pivot to #journalism."
351,2021-07-13 20:37:17+00:00,AGKarlRacine,Thank you @CouncilofDC for unanimously passing the emergency bill @ChmnMendelson and I collaborated on to strengthen DC’s debt collection laws &amp; protect consumers. These new protections from abusive debt collectors will be especially important when the #COVID19 emergency ends.
352,2021-07-13 17:41:08+00:00,Kashmirnews22,"DC #Bandipora, Dr. Owais Ahmad today said the district administration is going to intensify #COVID19  testing with special focus on service providers in view of the upcoming Eid-ul-Adha. #kashmir"
353,2021-07-13 06:07:00+00:00,majidhyderi,"Anantnag achieves 100% vaccination of over 45 years age group!
Good job DC Anantnag  @dr_piyushsingla  
You're a trend setter.
#MJH 
#Kashmir
 #COVID19"
354,2021-07-12 14:12:23+00:00,LegalAidDC,"A debt collection law that does not cover medical debt or credit card debt is not a law that works in the 21st century. We need to update DC’s laws now, before the #COVID19 protections expire. Thank you @ChmnMendelson and @AGKarlRacine for standing up for DC consumers."
355,2021-07-11 08:42:22+00:00,TWMCLtd,"Starting in #USA, where overnight we saw another increase in #Covid19 cases - and that's with only 16 of the 50 States (+DC) having updated their totals.
The previous day saw a 48% rise in infections: some states still stable, but others, like #Florida, doubling cases to 5,790"
356,2021-07-11 08:40:57+00:00,dc_morel,"Je parie que 90% de la population se battrait pour se faire vacciner 
Ne resteraient que les #antivax purs, ceux qui depuis le début des années 2000 ont mis le doute aux parents et ont fait ressurgir la rougeole 
La #vaccination est un acte de solidarité"
357,2021-07-11 02:14:21+00:00,dc_marco_ipj,"Com a fracassada #copaamerica o PR @jairbolsonaro  conseguiu aumentar em mais 175 infectados pela #covid19 para ver a #Argentina humilhar o #Brasil em pleno #maracana. #copaamerica do #coronavirus, vc só vê no #sbt. #issoaglobonãomostra 🇦🇷🇦🇷"
358,2021-07-09 20:25:41+00:00,martyweilwapost,TV is showing this thunderstorm going due east right through Washington DC. It’s true. It is. Visibility less than a mile. BUT we expect to be at work as usual without getting wet. It’s still the time of #COVID19 .  That depends of course on the persistence of electricity.
359,2021-07-09 15:57:51+00:00,falcicchio,DC is now one of the first jurisdictions in the nation to have over 70% of residents 12 years old and older to have at least one dose of the #COVID19 vaccine
360,2021-07-07 15:21:46+00:00,TangaRoy,@psb_dc @leimer @mikulaja @PayPal Necessity the mother of all invention: #PayPalTwitterChat A revolution in #Payment been accelerated by the #Pandemic
361,2021-07-07 14:03:10+00:00,ancestors9,"@Kalaax008 Thanks Diva, #fireworks in DC were incredible. So thankful we all survived last year and #COVID19. I hope you all had an enjoyable #FourthofJuly 🇺🇸💃🏾💖 @rini6 @haldonahue @nanaguerrax7 @EliasJMcClellan @gmarie55 @MaziesDaisies @DancinDebb5678"
362,2021-07-07 00:14:33+00:00,CPTDoomDC,"@DanCrenshawTX Ending the #pandemic is a public good; governments are supposed to promote the public good. Also, not everyone has access to the same information sources as you, so providing education door-to-door, which has been going on in DC for two months, is an effective educational method."
363,2021-07-06 18:16:44+00:00,DCLindholm,"@AlCardenasFL_DC Having been deployed, better that they were engaged at putting #covid19 shots in arms of the unvaccinated. Unlike their current task, that would actually save American lives."
364,2021-07-06 12:06:14+00:00,medicalfollower,"Avec moins de 80 DC/j ds les hôpitaux, le #Covid19 focalise l’attention des pouvoirs publics et du ministre de la santé.
1500 autres personnes/j meurent ds l’indifférence.
Cancers, maladie cardiovasculaire, diabète maladie respiratoire…la santé des 🇫🇷 n’est pas que le covid19"
365,2021-07-04 08:28:35+00:00,GrahamParkgolf,"This time last year my wife, daughter, and I should have been in Washington DC on holiday followed by a trip to Chicago. All cancelled thanks to the #Pandemic.

HAPPY JULY 4th TO ALL AMERICANS 
#July4th"
366,2021-07-03 15:02:03+00:00,medicalfollower,"Malgré nos impôts, On est 1 des pays les plus impacté en DC par la crise #COVID19
-Absence de tests et de lits
-Interdiction de prescrire 
-Doliprane 
-Confinement absurde 
-Conflit d’intérêt…
Malgré Tt, la même équipe de charlots continue leurs leçons!
#NonAuVaccinObligatoire"
367,2021-07-03 14:55:50+00:00,LudhianaDpro,"#LUDHIANA TOPS IN PUNJAB IN #VACCINATION DRIVE BY ADMINISTERING HIGHEST EVER 82677 #DOSES IN A SINGLE DAY 

DC @VarinderIAS HAILS COLLECTIVE EFFORTS OF NGOs, SOCIAL &amp; HEALTH TEAMS TO ACHIEVE THIS GOAL"
368,2021-07-02 15:00:34+00:00,COVIDVxProject,"Follow @ASCAssociation, @CGFNS &amp; @DC_AMCHP to keep up with the work these partners are doing to help the #COVIDVxProject share information on #COVID19 #vaccines. #followfriday"
369,2021-06-30 23:50:19+00:00,CCE_for_DC,"""We saw how quickly we were able to change things during #COVID19,"" says Chiquisha Robinson when discussing recent changes to compassionate release and good time credit calculations, and the need to continue these measures moving forward. #DCJusticeForums"
370,2021-06-30 23:19:10+00:00,CCE_for_DC,"""There needs to be a radical, dramatic commitment to decarceration,"" says Chiquisha Robinson, calling for the expansion of decarceration measures taken during #COVID19. #DCJusticeForums"
371,2021-06-30 14:18:51+00:00,dc_morel,"Je suis libérale mais si l'aboutissement de la liberté est uniquement l'égoïsme, ça me dérange profondément 
Je ne compte pas sur les autres pour me protéger : je me #vaccine. Point!
#vaccinationobligatoire"
372,2021-06-28 02:46:38+00:00,my2001flht,Well it appears that more places are opening up for nightlife in DC. As I sit on L St traffic here is significantly more than it has been for the last few weeks. #WashingtonDC #dcnightlife #PartyandPlay #COVID19
373,2021-06-25 16:29:07+00:00,CRE_Datch,#DC has reported zero #COVID19 deaths for seven consecutive days.
374,2021-06-25 13:00:02+00:00,IFC_fr,"Lagos ✈️ Londres. 
Nairobi ✈️ Washington DC. 
L'investisseur de renom @afalli estime que le passage au travail à distance dû à la pandemie de #COVID19 permettra de mieux connecter les talents d'#Afrique à l'économie mondiale sans s'éloigner du continent. 
#IFCinsights"
375,2021-06-20 13:31:27+00:00,kalantri_rishu,"Just in: #Tinsukia registers 53 fresh cases of #COVID19 out of total 2492 tests done in last 24 hours ie positivity rate of 2.13%. @DC_office_tsk

#Assam
#AssamCovidUpdate"
376,2021-06-17 16:00:43+00:00,mstmo1983,"@Exhailguy @DC_Mas8n @Jim_Jordan P.s. everything everywhere is going up due to all the interruption from #COVID19 
#POTUS cant impact the economy that quickly with the minor things this admin has done so far
Read a study somewhere that it takes 3 to 4 years for policy change to trickle to the people"
377,2021-06-17 12:11:09+00:00,RajKVerma4,"गुरुग्राम - #स्पूतनिक वी वैक्सीन का इंतजार जल्द होगा खत्म, गुरुग्राम को जल्द मिलेगी रूस की स्पूतनिक वी वैक्सीन - डिप्टी कमिश्नर

#SputnikUpdates #Vaccine #coronavirus #HaryanaAhead

@DC_Gurugram
@Rao_InderjitS @anilvijminister @indiaaheadhindi"
378,2021-06-16 23:38:33+00:00,matthewhurtt,"Was just asked “What do you do?” for the first time since #COVID19 at a DC happy hour, so nature is healing."
379,2021-06-16 08:11:28+00:00,DC_Gurugram,District Administration Gurugram expresses its sincere gratitude to @AIFoundation and @india_oxygen for their generous contribution of donating Oxygen Concentrators to fight #COVID19 in the district. We are grateful for the support to #CurbTheVirus.
380,2021-06-16 07:24:13+00:00,DC_Gurugram,"District Administration Gurugram expresses its sincere gratitude to @PVM_Official, @WeAreLDC and @DEHN_India for their generous contribution of donating Oxygen Concentrators to fight #COVID19 in the district. We are grateful for the support to #CurbTheVirus."
381,2021-06-15 15:55:05+00:00,irfan_khaann,"Village lower kotain (uri) tehsil mendhar without electricity for four days.The people are suffering basic amenities  in this difficult time of #COVID19. DC poonch is requested to intervene immediately  and help the people in the village.
@PoonchDm #menndhar @MendharTimes"
382,2021-06-15 14:46:57+00:00,sumedhasharma86,#BREAKING #Gurugram tops country in #vaccination with 49 percent #Indore second with 44.9 #Kolkata third with 42.7 percent says @anilvijminister Carry on #Gurgaon @DC_Gurugram @COVID19_INDIA #coronavirus #COVID19 #Corona
383,2021-06-13 14:16:17+00:00,Amitsen_TNIE,#Dharwad reports 148 #COVID19 cases on Sunday @XpressBengaluru @HubliCityeGroup @HubliCityeGroup @hublimandi @DC_Dharwad @Namma_HD @Namma_Dharwad @hubli_meme @HubballiRailway @Hublirailusers @upendravk @nagabhushanb @faizzz2212 @PramodKV_TNIE @Arunkumar_TNIE @HiremathTnie
384,2021-06-12 12:52:46+00:00,DC_Gurugram,"District Administration Gurugram expresses its sincere gratitude to @makemytrip, @THF_INDIA, and @SeedsIndia for their generous contribution of donating Oxygen Concentrators to fight #COVID19 in the district. We are thankful for the support because #TogetherWeCan"
385,2021-06-11 18:34:58+00:00,MarioDB,"Washington, DC lifted its #COVID19 restrictions today, but clearly, this still isn’t enough to encourage Speaker Pelosi to reopen the Capitol."
386,2021-06-10 20:52:41+00:00,DC_claxton,"@talkRADIO @Davidso80537992 @mrmarkdolan @Emma_A_Webb @Miatsf I'm sure that it is the plan to flatten smaller businesses, to favour corporates and on-line retail.  #hospitalityindustry for the masses can go swing, incl #tourism #COVID19 #CovidVaccine #BuildBackBetter #GlobalReset"
387,2021-06-10 19:46:50+00:00,PLMuse,"DC, now just days away from a major #vaccine milestone! Details on News4 beginning at 4PM. @nbcwashington"
388,2021-06-09 20:25:21+00:00,ricknbc,"NEW: @DCHospitalAssoc mandates all of its participating hospital employees and clinical team members get the #Covid19 vaccine. Right now, about 70% of all DC hospital employees are vaccinated. @NBC4ITeam"
389,2021-06-09 11:59:08+00:00,catherinefonck,"Refus sec de la majorité #Vivaldi d’accepter la possibilité de report de la tenue des AG, comme le demandent les secteurs culturels et sportifs vu la pandémie #Covid19, comme en 2020. « Ils n’ont qu’à s’organiser » dit le #begov. Et dc tant pis pr les petites #ASBL...😕 #brutal"
390,2021-06-08 08:43:27+00:00,BJP4Nagaland,"@tovihoto @DC_Dimapur @JPNadda @blsanthosh @AjayJamwalNE @NalinSKohli Following the fruitful meeting, Hon'ble Advisor also donated his one-month salary to #DTF to boost its fight against #COVID19."
391,2021-06-07 22:40:19+00:00,thepoetmendez,"Today, after an old friend posted data about rising trend of #COVID19 picking up in spots like DC and WA. (in pops where folks haven't gotten vaxxed) they advised that people should want to avoid getting the virus."
392,2021-06-05 17:13:24+00:00,SunilYadavRao,"पिछले पांच दिनों से #Gurugram में 18 से 44 वालों के लिए #Vaccine नहीं है लेकिन प्राइवेट अस्पतालों में पैसे लेकर पिछले दो दिनों से 10 हज़ार से ज़्यादा वैक्सीन लग रही है, क्या गड़बड़झाला चल रहा है ????
@anilvijminister @cmohry @DC_Gurugram @WHO @MoHFW_INDIA @PMOIndia"
393,2021-06-04 17:21:56+00:00,jandkheadlines,"#COVID19: Positivity rate has lowered from peak 33 per cent to 6.5 per cent, says DC Sgr @AsadamAijaz 

‘78 percent decline in cases, 3700 active cases in Sgr, 7 lakh tests conducted since pandemic outbreak’"
394,2021-06-04 13:20:43+00:00,mmjl,Bon les vaccinés peuvent être porteurs mais pourront voyager pdt que les non vaccinés auront 1 pcr négatif dc pas porteurs 🤪🥴 dc mieux vaut diffuser la #covid19 vacciné qu'être sain mais non vacciné ! Logique d'enarque. #Vaccination #espagne
395,2021-06-04 12:53:06+00:00,vanriessa,DC Drivers licenses that were allowed to expire in 2020 due to the #COVID19 now MUST be renewed by 7/1. Problem? THERE ARE NO DMV APPOINTMENTS AVAILABLE UNTIL FALL!!! @MayorBowser @trayonwhite @councilofdc We need open appointments to comply!
396,2021-06-04 02:16:38+00:00,DioRajouri,"Rajouri admin focusing on speedy Covid vaccination, strict enforcement of Covid safe protocols: DC, 

'Don't pay heed to rumour-mongering on #COVID19 vaccine; it is fully safe &amp; life-saving procedure' @diprjk @dmrajouri"
397,2021-06-01 07:54:31+00:00,airnews_pb,"🔨 Hardware shops to remain open once a week on every #Wednesday from 6 to10AM in North &amp; Middle Andaman district from tomm. till further orders. Following #COVID19 protocols

DC, N&amp;M issued order in this regard

Order issued to meet constructional requirement

@SP_NMAndaman"
398,2021-06-01 01:04:30+00:00,yachay_dc,I will speak to the @bbcworldservice about new figures which confirm #Peru has the worst #COVID19 death toll per capita in the world..
399,2021-05-31 17:29:09+00:00,CPTDoomDC,"@RawStory Another good move by Mayor Muriel Bowser to caution everyone to stay away from downtown DC that day. She's not perfect, but I am damn impressed with how my mayor handled both the #pandemic and the run up to the #insurrection."
400,2021-05-30 18:05:58+00:00,DrKashmirM,"@suneelwattal @HaryanaTweets @NHM_HARYANA @dramaticscotch @YBISL @DC_Faridabad @DrSubhasree @dpsisi @cmohry @Dchautala @diprogurugram1 @Theupdater_ @honey_gupta @DharamvirNews @BollyNumbers @RajKVerma4 @JKinformation We cannot control behavior of #COVID19 virus, but we can control our behavior that is= 
Wear Masks
Maintain Social Distancing.
Frequent hand washing
And of course get #vaccinated when we get our slot."
401,2021-05-30 08:49:57+00:00,KPDOAMOfficial,"[ABBOTTABAD]
07 - 08 June: Green Retreat Nathia Gali

09 - 11 June: Hotel One Abbottabad 

[CHITRAL]
07 - 08 June: Pamir River View Hotel

[Dir Upper]
09 June: DC Hall

[PESHAWAR]
07 - 11 June: Shelton Rezidor (University Town)

#KPArchaeology #COVID19 3/3"
402,2021-05-29 05:25:39+00:00,satwantrissam,"After a very disappointing month of May for the age group of 18-45yr, in last few days #vaccine no. have slowly picked up in #Jammu. Initially #Covaxin was administered &amp; now #Covishield . Credit goes to local administration including DC @hello_anshul ."
403,2021-05-28 16:38:31+00:00,oni_blackstock,"Thinking abt the Wash DC #COVID19 data &amp; the upcoming 40th anniversary of the 1st #HIV case reports.

How the HIV epidemic affected Blk &amp; Latin@ folks from the start but with time has predominantly affected Blk &amp; Latin@ folks.

Could see this happening w/ #COVID19."
404,2021-05-27 14:59:32+00:00,diprogurugram1,"Gurugram : GOOD NEWS screening in all 166 villages going on to identify #COVID19 cases, till now no positive case found in 13 villages, 65 villages have one case each. @cmohry
@DiprHaryana @DC_Gurugram
@MunCorpGurugram
@gurgaonpolice
@NewsMobileIndia
@htTweets
@sumedhasharma86"
405,2021-05-26 18:17:56+00:00,SegravesNBC4,"DC to begin closing public walk-up #COVID19 #vaccine &amp; #CovidTesting sites. 
Arena Stage June 27
RISE Center June 30
UDC June 24
Washington Convention Center June 20
Turkey Thicket &amp; Kenilworth Rec Centers May 31     Judiciary Square testing closes May 28 @nbcwashington"
406,2021-05-26 05:44:15+00:00,Sheilza29,@DC_Gurugram Humble request to consider Security guards and Housekeeping personnel as Front line workers as they are doing the same job as any other Gov front line worker.#vaccination  @RWAsUnited_Ggn @anilvijminister @Dchautala @JJPWomenCell @Dushyantwave @YasheshYadav
407,2021-05-24 15:24:53+00:00,CPTDoomDC,"@ryanstruyk @nycsouthpaw @CNN We had 14 in DC for yesterday, and have no #pandemic metrics in the scary red zones. Truly amazing work, America!"
408,2021-05-24 00:55:45+00:00,Schwab_S,"First weekend with all of DC open and I’m exhausted. 

#pandemic #dc #COVID19"
409,2021-05-23 18:35:27+00:00,DC_Hazaribag,"#Covid19 संक्रमण से बचाव हेतु 25 मई से 5 जून तक सभी प्रखंडों में कोविड जनसर्वे एवं RAT आधारित जाँच अभियान का संचालन किया जाएगा। 
@JharkhandCMO द्वारा 24 मई को ऑनलाइन इस अभियान की औपचारिक शुरुआत की जाएगी।"
410,2021-05-22 15:58:43+00:00,TheLawyerCraig,"48 out of 51 states/DC had a lower #Covid19 hospitalization census yesterday (5/21) than two weeks prior (5/7).

The other three: AR (+11), UT (+2), WY (+17)."
411,2021-05-22 14:53:55+00:00,CoronaV2k20,"Is it only d small shops that help me spread? R supermarkets a safe zone? NO is d answer. 
Is it just covidiotism or a conspiracy to help supermarkets make super profits? 
Grow up.. 
@dcpulwama @dcpulwama @DC_Budgam @MayorofS @manojsinha_ @diprjk 
#CoronaCurfew #COVID19"
412,2021-05-21 18:55:31+00:00,DCChildrensLaw,"Throughout the pandemic, we have seen how our clients have been disproportionately impacted by #COVID19, distance learning, reduced or lost employment &amp; changes to public benefits. Today we urge the DC Council to focus on an equitable recovery that helps minimize those impacts."
413,2021-05-21 11:18:34+00:00,petermacmahon,"Release of the scale of #COVID19 deaths kept secret by @scotgov agency @NatRecordsScot for eight months, the Scottish Information Commissioner rules. Very important story and interesting this is a collaborative effort by @TheScotsman @STVNews DC Thomson and @heraldscotland."
414,2021-05-21 09:52:25+00:00,majidhyderi,"Div Comm Jammu fixes rates of blood tests for #Covid19 for all labs!
DC Jammu already fixed rates for CT Scan.
Their counterparts in #Kashmir seem to be having ego problem in implementation of people-friendly rates.
Afsar Shahi in Kashmir!
#MJH 
@OfficeOfLGJandK  
@srinagaradmin"
415,2021-05-20 16:31:50+00:00,GirishDayalan,"Hv constituted High Level Comtt for Resolution of #COVID19 Complaints
DC(0172-2219500) is Chairperson, SSP(0172-2219211) Civil Surgeon(0172-2226343) MC Rep(0172-5044911)Sect Distt Legal Services Authority(0172-2219170) r members. Will look into #complaints &amp; make #surprise checks"
416,2021-05-20 10:44:14+00:00,orlandoribbons,"Do you trust people who say they aren’t getting the #Covid #Vaccine?
(Of course aside from those who have immune issues)

50% of Republican Leaders in DC are not vaccinated, and have said they won’t get vaccinated. Why are these people in leadership roles? What are they leading?"
417,2021-05-20 01:14:22+00:00,tv9gujarati,"US | American civil rights activist Rev Jesse Jackson Sr along with Congressman Raja Krishnamoorthi urged President Joe Biden to allocate 60 million COVID-19 vaccine doses to #India. The duo assured that help is on its way: ANI, Washington DC
#COVID19 #IndiaFightsCorona #TV9News"
418,2021-05-19 17:43:03+00:00,Love50895953,"@Students4Arava1 @FFFIndia @DC_Gurugram @cmohry @PTI_News @moefcc @fayedsouza @Youth4ClimateIn @ClimateFrontIND @GNewshub @ClimateReality @narendramodi @PMOIndia @moefcc thousands on crores on all projects but not on waste management, air pollution, climate change, basic health amenities, clean air and clean water ,less tree cover of india @SuPriyoBabul @PrakashJavdekar @JPNadda @rsprasad @rajnathsingh #COVID19"
419,2021-05-19 17:34:32+00:00,andy_abdulwasay,"Breaking: DC Central has notified the imposition of micro-smart lockdown for 2 weeks in several areas of Karachi due to the rise in COVID-19 patients in four towns including Gulberg, North Karachi, Liaquatabad and North Nazimabad. 

#Karachi #CoronavirusPandemic #COVID19"
420,2021-05-19 04:50:03+00:00,dc_morel,"A la #vaccination 
Il n'y a qu'à voir dans un département comme la Creuse qui est à 41% de couverture 
C'est pourtant un département pauvre, âgé, rural 
Mais la solidarité de terrain et le numérique font bien le job"
421,2021-05-18 23:46:00+00:00,MickyWhiteNV,"And in addition to responding to #COVID19, the @NVNationalGuard simultaneously conducted 5 major overseas combat deployments as well as positioned hundreds of citizen soldiers &amp; airmen to DC — standing sentry following the Jan. 6 siege of the United States Capitol."
422,2021-05-18 17:50:50+00:00,dc_morel,"Actuellement 1761 créneaux de RDV #Vaccination disponibles sur la #HauteVienne
Pour que le #19mai soit le début d'un vrai monde d'après, soyons solidaires, jouons collectifs et poursuivons l'effort de #VaccinationCovid"
